Input.word1,Answer.word1,Input.word2,Answer.word2,Input.word3,Answer.word3,Input.word4,Answer.word4,Input.word5,Answer.word5
Outdoors,"Outside, in the open, in the open air",Scratch,"graze, grate, scrub",Apart,"away, separated, not together, distant",Son,"lad, child, young man",River,"stream, waterway, brook, canal"
Outdoors,"characteristic of, located, occurring, or belonging outdoors",Scratch,to rub or scrape slightly,Apart,into pieces or parts,Son,any male descendant,River,a natural stream of water of fairly large size flowing in a definite course
Outdoors,"Out of your house, in the open",Scratch,moving your fingers back and forth across your skin,Apart,when two objects do not touch,Son,the male child,River,a stream of water
Outdoors,outside,Scratch,"itchy, to touch",Apart,"separated, space in between",Son,boy. male child,River,stream of fresh water freely flowing towards the ocean
Outdoors,the world outside,Scratch,mark the surface by rubbing or scraping,Apart,"separately in place, time, and motion",Son,a male child or person in relation to his parents,River,s natural stream of water of fairly large size
Outdoors,"1. The open air.
2. An area away from human settlements.",Scratch,"1. To make a thin shallow cut or mark on (a surface) with a sharp instrument.
2. To use the nails or claws to dig or scrape at.
3. To rub or scrape (the skin) to relieve itching.
4. To scrape or strike on an abrasive surface.
5. To write or draw (something) by scraping a surface:",Apart,"a. At a distance in place, position, or time: railings spaced two feet apart; born three years apart.
b. Away from another or others: grew apart over the years; decided to live apart.
2. In or into parts or pieces: split apart.
3. One from another: I can't tell the twins apart.
4. Aside or in reserve, as for a separate use or purpose: funds set apart for the project.
5. As a distinct item or entity: Quality sets it apart.
6. So as to except or exclude from consideration; aside",Son,"1. One's male child.
2. A male descendant.
3. A man considered as if in a relationship of child to parent: a son of the soil.
4. One personified or regarded as a male descendant.
5. Used as a familiar form of address for a young man.
6. Son Christianity The second person of the Trinity.",River,"A large natural stream of water flowing in a channel to the sea, a lake, or another stream.
A large quantity of a flowing substance: ""great rivers of molten lava""; ""the trickle of disclosures has grown into a river of revelations""."
Outdoors,"external, out side",Scratch,"damage, remove,",Apart,"additional, exclude",Son,"heir, progeny",River,"a water body, flowing water"
Outdoors,"Outdoors:-outdoes, outflows, outdoing, outcomes, outboard motor, outboard motorboat, outgoes, outdone, outlook .",Scratch,"Scratch :-hurt, cut, mark; see injury,scar,scrape, scarify, prick .",Apart,"Apart:-disconnected, distant,separate, special, alone, isolated ,disassemble, dismember, dissect .",Son,"son:-male child, offspring, descendant, foster son, dependent, scion, heir, boy,",River,"River:-wave, swell, outpouring, flood , plenty ,imprisoned, jailed ."
Outdoors,"earthy smells, sunshine, wind, trees, animals, relaxation, fun, physical activities, rain",Scratch,"makes an itch go away, tears your skin, nothing, lose",Apart,"not together, sad, disassemble",Son,"offspring, boy, masculine",River,"running water, peaceful, flowing, smooth, cool"
Outdoors,"The open air,An area away from human settlements.",Scratch,"To make a thin shallow cut or mark on (a surface) with a sharp instrument,
 To use the nails or claws to dig or scrape at,
 To rub or scrape (the skin) to relieve itching.",Apart,"At a distance in place, position, or time, Away from another or others",Son,"One's male child,A male descendant,A man considered as if in a relationship of child to parent",River,"A large natural stream of water emptying into an ocean, lake, or other body of water and usually fed along its course by converging tributaries."
Outdoors,"games,table,party,schools.",Scratch,"card,body,metal,point.",Apart,"life,jokes,give,live.",Son,"son-in-law,child,cute,sweet,human.",River,"water,big,small,pool,side."
Outdoors,"taking place, existing, or intended for use in the open air,out-of-door, outside.",Scratch,"to break, mar, or mark the surface of by rubbing, scraping, or tearing with something sharp or rough: to scratch one's hand on a nail.,to dig, scrape, or tear (something) out or off with or as if with the nails, claws, etc,to rub or scrape slightly, as with the fingernails, to relieve itching.",Apart,"into pieces or parts; to pieces: to take a watch apart; an old barn falling apart from decay.,separately in place, time, motion, etc.: New York and Tokyo are thousands of miles apart,separately or individually in consideration: each factor viewed apart from the others.,aside.to disassemble.",Son,"a male child or person in relation to his parents.,a male child or person adopted as a son; a person in the legal position of a son,a boy or man in relation to his parents.",River,"a natural stream of water of fairly large size flowing in a definite course or channel or series of diverging and converging channels.,a similar stream of something other than water."
Outdoors,Abread; out of the house; out of doors.,Scratch,"To rub and tear or mark the surface of with something sharp or ragged; to scrape, roughen, or wound slightly by drawing something pointed or rough across, as the claws, the nails, a pin, or the like.",Apart,"Separately, in regard to space or company; in a state of separation as to place; aside.",Son,"A male child; the male issue, or offspring, of a parent, father or mother.",River,One who rives or splits.
